ID,LAT,LON,COUNTRY,IRGC_ID,K6,wc2.1_30s_elev,bio16,bio17,bio18,growingseason,temp1,temp2,temp3,temp4,temp6,bio3.y,bio4.y,gdd,prec2,prec3,avg_prec_year,prec4,vpd_values,hurs_values,rsds_values,cmi_values
IRIS_313-10687,-2.93861,129.88333,Malaysia,IRGC_13444,Indonesia,10,7933,5510,5510,Avg_4,2968.75,2971.5,2991.375,3018.5,12816.375,8.3100004196167,202,1967,2244.5,2227.875,26751,160,1122,66.49,17.508,84.9
IRIS_313-10688,2.03028,109.6425,Malaysia,IRGC_13451,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10692,-0.42417,100.84694,Indonesia,IRGC_13652,Indonesia,792,11419,6113,8313,Avg_8,2909.375,2908,2954.16666666667,2994.5,10555.125,8.78999996185303,347,1417.5,2100,3259.25,36525,231,855.6,67.65,15.364,187.8
IRIS_313-10694,2.03028,109.6425,Malaysia,IRGC_13827,no_group,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10695,2.03028,109.6425,Malaysia,IRGC_13836,no_group,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10697,2.03028,109.6425,Malaysia,IRGC_13910,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10698,2.03028,109.6425,Malaysia,IRGC_13969,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10699,2.03028,109.6425,Malaysia,IRGC_14040,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10700,2.03028,109.6425,Malaysia,IRGC_14045,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10701,2.03028,109.6425,Malaysia,IRGC_14204,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10702,2.03028,109.6425,Malaysia,IRGC_14272,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10706,2.03028,109.6425,Malaysia,IRGC_14479,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10707,2.03028,109.6425,Malaysia,IRGC_14491,Indonesia,274,16673,4851,4930,Avg_9,2971.5,2972.5,2991.5,3006.5,12403,6.46000003814697,490,1858,1666,3684.75,36186,557,931.7,71.62,16.889,162.9
IRIS_313-10716,6.84639,80.03194,SriLanka,IRGC_15428,India,30,9840,3711,7565,Avg_7,2962.5,2970.5,3003.66666666667,3018.5,13373.375,6.38000011444092,618,1991.5,2910.5,2098.875,26810,415,1200.9,65.76,18.037,79.1
IRIS_313-10719,7.7,81.7,SriLanka,IRGC_15517,India,4,9105,1036,1100,Avg_9,2982.5,2990.5,3021.83333333333,3057,15633.5,4.76000022888184,1463,2132.5,354,1730.875,15299,877,1429.9,61.77,20.282,-41.7
IRIS_313-10720,8.31667,80.41667,SriLanka,IRGC_15587,no_group,95,6666,1125,2783,Avg_8,2957.875,2975.5,3014.66666666667,3054,15461.25,6.42999982833862,1386,2080.5,382.5,1248.625,13240,670,1353.8,62.6,18.979,-59.5
IRIS_313-10721,8.31667,80.41667,SriLanka,IRGC_15599,India,95,6666,1125,2783,Avg_8,2957.875,2975.5,3014.66666666667,3054,15461.25,6.42999982833862,1386,2080.5,382.5,1248.625,13240,670,1353.8,62.6,18.979,-59.5
IRIS_313-10742,-2.69056,119.02583,Indonesia,IRGC_16503,Indonesia,845,11306,7637,10609,Avg_6,2925.75,2925,2952.83333333333,2973,11498.25,8.67000007629395,205,1426,3687.5,3453.25,40060,162,732.2,72.29,16.452,212.1
IRIS_313-10748,16.47278,106.66056,Vietnam,IRGC_16718,no_group,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-10749,16.47278,106.66056,Vietnam,IRGC_16731,Cambodia,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-10750,16.47278,106.66056,Vietnam,IRGC_16781,Cambodia,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-10751,16.47278,106.66056,Vietnam,IRGC_16840,no_group,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-10755,16.47278,106.66056,Vietnam,IRGC_17005,Cambodia,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-10757,13.03944,101.49194,Thailand,IRGC_17129,Indonesia,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-10760,1.24972,124.83306,Indonesia,IRGC_17174,Indonesia,871,11402,4311,9148,Avg_4,2928,2932,2951.625,2973.5,14020.875,8.22000026702881,219,1450,3448.5,2296.5,33154,328,714.1,72.88,18.232,132.2
IRIS_313-10762,0.70417,101.93361,Indonesia,IRGC_17214,Indonesia,17,8697,4406,6354,Avg_8,2959.625,2960.5,2999.16666666667,3034,12576,8.6899995803833,370,1972,1375.5,2373.875,26735,266,1045,69.75,16.337,90
IRIS_313-10768,-3.1225,115.90472,Indonesia,IRGC_17569,Indonesia,34,9363,4326,8479,Avg_6,2962.375,2960,2995.66666666667,3018,12906.125,7.90999984741211,348,1969.5,2602.5,2076.125,27941,270,1115.1,67.37,17.345,97
IRIS_313-10772,-6.96889,110.12389,Indonesia,IRGC_17669,Indonesia,16,11794,2307,3128,Avg_10,2984.25,2987.5,3004,3019.5,14259.625,7.40000009536743,396,2018,782.5,2836.625,26098,561,1262.5,64.45,19.158,67.6
IRIS_313-10777,-6.75,107.49972,Indonesia,IRGC_17785,Indonesia,923,12435,3834,10662,Avg_4,2914.375,2919,2955.375,2987,12464.75,7.61999988555908,292,1438,4169.5,2328.75,35099,418,817.3,69.56,16.816,169.7
IRIS_313-10778,-3.1225,115.90472,Indonesia,IRGC_17818,Indonesia,34,9363,4326,8479,Avg_6,2962.375,2960,2995.66666666667,3018,12906.125,7.90999984741211,348,1969.5,2602.5,2076.125,27941,270,1115.1,67.37,17.345,97
IRIS_313-10779,0.70417,101.93361,Indonesia,IRGC_17822,Indonesia,17,8697,4406,6354,Avg_8,2959.625,2960.5,2999.16666666667,3034,12576,8.6899995803833,370,1972,1375.5,2373.875,26735,266,1045,69.75,16.337,90
IRIS_313-10782,-6.75,107.49972,Indonesia,IRGC_17925,Indonesia,923,12435,3834,10662,Avg_4,2914.375,2919,2955.375,2987,12464.75,7.61999988555908,292,1438,4169.5,2328.75,35099,418,817.3,69.56,16.816,169.7
IRIS_313-10791,-6.75,107.49972,Indonesia,IRGC_18187,Indonesia,923,12435,3834,10662,Avg_4,2914.375,2919,2955.375,2987,12464.75,7.61999988555908,292,1438,4169.5,2328.75,35099,418,817.3,69.56,16.816,169.7
IRIS_313-10792,3.8,102.25,Indonesia,IRGC_18220,Indonesia,418,9284,5089,6462,Avg_8,2932,2934.5,2978,3019,12684.875,7.92999982833862,571,1701.5,1666.5,2336.25,26809,266,1011.6,66.5,17.176,86.3
IRIS_313-10797,0.70417,101.93361,Indonesia,IRGC_18320,Indonesia,17,8697,4406,6354,Avg_8,2959.625,2960.5,2999.16666666667,3034,12576,8.6899995803833,370,1972,1375.5,2373.875,26735,266,1045,69.75,16.337,90
IRIS_313-10804,-3.1225,115.90472,Indonesia,IRGC_18512,Indonesia,34,9363,4326,8479,Avg_6,2962.375,2960,2995.66666666667,3018,12906.125,7.90999984741211,348,1969.5,2602.5,2076.125,27941,270,1115.1,67.37,17.345,97
IRIS_313-10806,-3.1225,115.90472,Indonesia,IRGC_18558,Indonesia,34,9363,4326,8479,Avg_6,2962.375,2960,2995.66666666667,3018,12906.125,7.90999984741211,348,1969.5,2602.5,2076.125,27941,270,1115.1,67.37,17.345,97
IRIS_313-10807,1.71278,116.73917,Indonesia,IRGC_18595,Indonesia,307,7933,5590,6967,Avg_9,2943.875,2944,2981.33333333333,3020.5,13056.125,8.98999977111816,195,1814,1821,2358.125,27147,132,946.8,69.88,17.688,87
IRIS_313-10810,-6.75,107.49972,Indonesia,IRGC_18724,Indonesia,923,12435,3834,10662,Avg_4,2914.375,2919,2955.375,2987,12464.75,7.61999988555908,292,1438,4169.5,2328.75,35099,418,817.3,69.56,16.816,169.7
IRIS_313-10812,-4.94778,104.85222,Indonesia,IRGC_18789,Indonesia,87,10637,2653,4270,Avg_4,2952.875,2956,2994.25,3025.5,13782.875,7.65999984741211,364,1923.5,3474.5,1344.5,24723,533,1139.7,66.32,17.607,63.5
IRIS_313-10813,-3.1225,115.90472,Indonesia,IRGC_18800,Indonesia,34,9363,4326,8479,Avg_6,2962.375,2960,2995.66666666667,3018,12906.125,7.90999984741211,348,1969.5,2602.5,2076.125,27941,270,1115.1,67.37,17.345,97
IRIS_313-10814,1.83278,98.75694,Indonesia,IRGC_18816,Indonesia,518,17359,10897,11959,Avg_6,2940,2942,2973.83333333333,2993.5,11324.5,8.57999992370605,368,1616.5,4595,4711.625,56632,191,851.3,71.26,17.224,342.5
IRIS_313-10818,0.70417,101.93361,Indonesia,IRGC_19055,Indonesia,17,8697,4406,6354,Avg_8,2959.625,2960.5,2999.16666666667,3034,12576,8.6899995803833,370,1972,1375.5,2373.875,26735,266,1045,69.75,16.337,90
IRIS_313-10819,-6.75,107.49972,Indonesia,IRGC_19103,Indonesia,923,12435,3834,10662,Avg_4,2914.375,2919,2955.375,2987,12464.75,7.61999988555908,292,1438,4169.5,2328.75,35099,418,817.3,69.56,16.816,169.7
IRIS_313-10820,-6.75,107.49972,Indonesia,IRGC_19116,Indonesia,923,12435,3834,10662,Avg_4,2914.375,2919,2955.375,2987,12464.75,7.61999988555908,292,1438,4169.5,2328.75,35099,418,817.3,69.56,16.816,169.7
IRIS_313-10821,-6.75,107.49972,Indonesia,IRGC_19141,Indonesia,923,12435,3834,10662,Avg_4,2914.375,2919,2955.375,2987,12464.75,7.61999988555908,292,1438,4169.5,2328.75,35099,418,817.3,69.56,16.816,169.7
IRIS_313-10822,-1.22333,100.44778,Indonesia,IRGC_19176,Indonesia,181,18289,11182,11976,Avg_7,2971.125,2972,2991.5,3004,12379.125,7.51999998092651,408,1864,3663,5014.5,57605,209,1050.9,68.01,17.488,339.1
IRIS_313-10823,0.70417,101.93361,Indonesia,IRGC_19182,Indonesia,17,8697,4406,6354,Avg_8,2959.625,2960.5,2999.16666666667,3034,12576,8.6899995803833,370,1972,1375.5,2373.875,26735,266,1045,69.75,16.337,90
IRIS_313-10824,-2.69056,119.02583,Indonesia,IRGC_19282,Indonesia,845,11306,7637,10609,Avg_6,2925.75,2925,2952.83333333333,2973,11498.25,8.67000007629395,205,1426,3687.5,3453.25,40060,162,732.2,72.29,16.452,212.1
IRIS_313-10842,-2.69056,119.02583,Indonesia,IRGC_20000,Indonesia,845,11306,7637,10609,Avg_6,2925.75,2925,2952.83333333333,2973,11498.25,8.67000007629395,205,1426,3687.5,3453.25,40060,162,732.2,72.29,16.452,212.1
IRIS_313-10844,-2.69056,119.02583,Indonesia,IRGC_20162,Indonesia,845,11306,7637,10609,Avg_6,2925.75,2925,2952.83333333333,2973,11498.25,8.67000007629395,205,1426,3687.5,3453.25,40060,162,732.2,72.29,16.452,212.1
IRIS_313-10847,26.6,94.2,India,IRGC_20314,Bangladesh,100,13758,549,13758,Avg_10,2898,2921,3007,3041,10052.625,4.05000019073486,4261,1612,3972,909.125,24414,868,1107.8,63.07,15.226,86.9
IRIS_313-10855,25.51667,90.2,India,IRGC_20754,Bangladesh,276,14181,467,13927,Avg_9,2905.875,2951.5,2995.16666666667,3024.5,10117.125,4.57000017166138,3402,1615,4498.5,1216.125,27857,827,1092.6,62.29,15.931,117
IRIS_313-10863,26.18333,91.75,India,IRGC_21315,no_group,57,10677,375,10546,Avg_10,2909.25,2928,3008,3040,9696.125,4.44000005722046,3767,1722.5,2818,989.5,21010,811,1135.5,63.47,15.74,65.6
IRIS_313-10898,13.1,103.2,Cambodia,IRGC_22716,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-10899,11.41,105.33139,Cambodia,IRGC_22819,no_group,7,7380,424,2641,Avg_7,2965.5,2977.5,3021.16666666667,3050,15133.375,6.34000015258789,1081,2160,1569,1351.75,15093,723,1482.6,61.08,19.019,-38
IRIS_313-10900,11.41,105.33139,Cambodia,IRGC_22841,no_group,7,7380,424,2641,Avg_7,2965.5,2977.5,3021.16666666667,3050,15133.375,6.34000015258789,1081,2160,1569,1351.75,15093,723,1482.6,61.08,19.019,-38
IRIS_313-10901,11.41,105.33139,Cambodia,IRGC_22856,Cambodia,7,7380,424,2641,Avg_7,2965.5,2977.5,3021.16666666667,3050,15133.375,6.34000015258789,1081,2160,1569,1351.75,15093,723,1482.6,61.08,19.019,-38
IRIS_313-10902,13.1,103.2,Cambodia,IRGC_22876,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-10903,11.57611,104.28361,Cambodia,IRGC_22915,no_group,80,6852,321,2557,Avg_7,2956.5,2970,3016.5,3048.5,13329.75,6.32000017166138,1197,2093,1438,1221.5,13937,722,1434.9,60.99,18.724,-27.4
IRIS_313-10904,13.1,103.2,Cambodia,IRGC_22981,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-10905,13.1,103.2,Cambodia,IRGC_22986,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-10906,13.1,103.2,Cambodia,IRGC_23006,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-10907,13.1,103.2,Cambodia,IRGC_23011,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-10908,11.41,105.33139,Cambodia,IRGC_23016,Cambodia,7,7380,424,2641,Avg_7,2965.5,2977.5,3021.16666666667,3050,15133.375,6.34000015258789,1081,2160,1569,1351.75,15093,723,1482.6,61.08,19.019,-38
IRIS_313-10909,13.1,103.2,Cambodia,IRGC_23034,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-10910,11.57611,104.28361,Cambodia,IRGC_23071,Thailand,80,6852,321,2557,Avg_7,2956.5,2970,3016.5,3048.5,13329.75,6.32000017166138,1197,2093,1438,1221.5,13937,722,1434.9,60.99,18.724,-27.4
IRIS_313-10911,13.1,103.2,Cambodia,IRGC_23084,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-10912,13.1,103.2,Cambodia,IRGC_23109,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-10913,11.57611,104.28361,Cambodia,IRGC_23143,no_group,80,6852,321,2557,Avg_7,2956.5,2970,3016.5,3048.5,13329.75,6.32000017166138,1197,2093,1438,1221.5,13937,722,1434.9,60.99,18.724,-27.4
IRIS_313-10915,13.1,103.2,Cambodia,IRGC_23169,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-10917,17.2,120.75,Philippines,IRGC_23318,no_group,606,23272,744,11006,Avg_9,2914,2928.5,2974,2999.5,12187.875,6.65000009536743,1014,1526,8387,1787.5,40776,899,1015.3,64.61,18.502,207.3
IRIS_313-10921,19.86361,102.1075,Laos,IRGC_23518,Thailand,296,7591,402,4567,Avg_9,2925.25,2953,3010.66666666667,3038,11665.625,4.94999980926514,2565,1841.5,2835,618.75,14186,832,1295.2,61.08,17.501,-15.2
IRIS_313-10924,28.39083,84.1225,Nepal,IRGC_23796,no_group,1868,18473,804,18473,Avg_10,2783.625,2808,2916.33333333333,2952.5,8505.5,3.75,5288,350,5537.5,816.625,29368,1003,567.5,63.21,17.092,151.4
IRIS_313-10928,13.03944,101.49194,Thailand,IRGC_24094,Thailand,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-10935,1.83278,98.75694,Indonesia,IRGC_24541,Indonesia,518,17359,10897,11959,Avg_6,2940,2942,2973.83333333333,2993.5,11324.5,8.57999992370605,368,1616.5,4595,4711.625,56632,191,851.3,71.26,17.224,342.5
IRIS_313-10937,-1.75833,102.80611,Indonesia,IRGC_24624,Indonesia,79,8903,4598,7004,Avg_9,2959.875,2960,2998.66666666667,3030,13108.75,8.8100004196167,340,1956,1522,2707.625,28455,271,1110.8,67.8,17.203,96.1
IRIS_313-10938,4.02694,96.62972,Indonesia,IRGC_24642,Indonesia,245,10953,5414,8662,Avg_7,2933.625,2934.5,2982.83333333333,3021,12253.5,8.6899995803833,397,1716.5,2287.5,2927.125,35731,267,1087.5,65.23,18.537,164.1
IRIS_313-10940,4.02694,96.62972,Indonesia,IRGC_24681,Indonesia,245,10953,5414,8662,Avg_7,2933.625,2934.5,2982.83333333333,3021,12253.5,8.6899995803833,397,1716.5,2287.5,2927.125,35731,267,1087.5,65.23,18.537,164.1
IRIS_313-10942,-1.22333,100.44778,Indonesia,IRGC_24697,Indonesia,181,18289,11182,11976,Avg_7,2971.125,2972,2991.5,3004,12379.125,7.51999998092651,408,1864,3663,5014.5,57605,209,1050.9,68.01,17.488,339.1
IRIS_313-10943,-0.6975,103.07028,Indonesia,IRGC_24757,Indonesia,6,7358,3919,5648,Avg_9,2960.875,2961.5,2998.83333333333,3031.5,12559.625,8.35999965667725,390,1964.5,1299.5,2246.625,23673,247,1076.1,68.72,16.34,63
IRIS_313-10944,-1.16972,100.45611,Indonesia,IRGC_24824,no_group,318,22591,14151,15002,Avg_7,2962.25,2962.5,2984.33333333333,2998,10956.5,7.5,388,1775.5,4599.5,6219.25,65535,200,884.7,71.97,15.734,467.2
IRIS_313-10951,1.83278,98.75694,Indonesia,IRGC_25413,Indonesia,518,17359,10897,11959,Avg_6,2940,2942,2973.83333333333,2993.5,11324.5,8.57999992370605,368,1616.5,4595,4711.625,56632,191,851.3,71.26,17.224,342.5
IRIS_313-10954,-3.88861,103.19611,Indonesia,IRGC_25493,Indonesia,1314,11261,4701,7216,Avg_8,2884,2878,2923.33333333333,2958.5,10720.125,8.47999954223633,266,1073.5,1660.5,2977.5,32643,319,666.2,69.75,15.652,158.1
IRIS_313-10955,-4.69,119.63028,Indonesia,IRGC_25532,Indonesia,29,20693,1303,5271,Avg_10,2982.25,2988,3003,3016.5,14401.875,6.01999998092651,644,2015,353,4375.5,37317,821,1272.5,63.96,19.74,156.7
IRIS_313-10961,0.70417,101.93361,Indonesia,IRGC_25821,Indonesia,17,8697,4406,6354,Avg_8,2959.625,2960.5,2999.16666666667,3034,12576,8.6899995803833,370,1972,1375.5,2373.875,26735,266,1045,69.75,16.337,90
IRIS_313-10962,0.70417,101.93361,Indonesia,IRGC_25823,Indonesia,17,8697,4406,6354,Avg_8,2959.625,2960.5,2999.16666666667,3034,12576,8.6899995803833,370,1972,1375.5,2373.875,26735,266,1045,69.75,16.337,90
IRIS_313-10970,16.47278,106.66056,Vietnam,IRGC_26243,Cambodia,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-10971,23.61167,90.33972,Bangladesh,IRGC_26290,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10972,23.61167,90.33972,Bangladesh,IRGC_26335,no_group,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10973,23.61167,90.33972,Bangladesh,IRGC_26367,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10974,23.61167,90.33972,Bangladesh,IRGC_26373,no_group,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10975,23.61167,90.33972,Bangladesh,IRGC_26384,no_group,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10977,23.61167,90.33972,Bangladesh,IRGC_26399,no_group,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10978,23.61167,90.33972,Bangladesh,IRGC_26411,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10982,23.61167,90.33972,Bangladesh,IRGC_26504,no_group,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10983,23.61167,90.33972,Bangladesh,IRGC_26578,no_group,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10984,23.61167,90.33972,Bangladesh,IRGC_26609,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10985,23.61167,90.33972,Bangladesh,IRGC_26624,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10986,23.61167,90.33972,Bangladesh,IRGC_26638,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-10990,6.67111,121.96972,Philippines,IRGC_26871,no_group,102,6116,2483,3442,Avg_6,2981.375,2982,2998.83333333333,3009,14504.75,7.34000015258789,253,1986.5,1295,1683,17640,366,1140.1,67.18,20.018,-6.5
IRIS_313-10995,-4.69,119.63028,Indonesia,IRGC_26988,no_group,29,20693,1303,5271,Avg_10,2982.25,2988,3003,3016.5,14401.875,6.01999998092651,644,2015,353,4375.5,37317,821,1272.5,63.96,19.74,156.7
IRIS_313-10997,-2.69056,119.02583,Indonesia,IRGC_27107,Indonesia,845,11306,7637,10609,Avg_6,2925.75,2925,2952.83333333333,2973,11498.25,8.67000007629395,205,1426,3687.5,3453.25,40060,162,732.2,72.29,16.452,212.1
IRIS_313-11000,-2.69056,119.02583,Indonesia,IRGC_27170,Indonesia,845,11306,7637,10609,Avg_6,2925.75,2925,2952.83333333333,2973,11498.25,8.67000007629395,205,1426,3687.5,3453.25,40060,162,732.2,72.29,16.452,212.1
IRIS_313-11006,-4.66667,120.05,Indonesia,IRGC_27386,no_group,106,10838,1430,6225,Avg_12,2962.375,2966,2996.33333333333,3011,14444.875,6.38000011444092,812,1961,1293,2487,23264,657,1257.8,63.37,19.762,35.1
IRIS_313-11010,0.67333,122.7525,Indonesia,IRGC_27426,Indonesia,185,5579,2417,3450,Avg_4,2961.875,2965,2990,3010,16272.25,8,255,1895,1527,1249.875,16956,296,1093.4,67.03,20.561,-23.8
IRIS_313-11011,-2.69056,119.02583,Indonesia,IRGC_27470,no_group,845,11306,7637,10609,Avg_6,2925.75,2925,2952.83333333333,2973,11498.25,8.67000007629395,205,1426,3687.5,3453.25,40060,162,732.2,72.29,16.452,212.1
IRIS_313-11041,10.75861,78.98389,India,IRGC_28611,India,65,5073,566,1276,Avg_9,2959.25,2979,3041.83333333333,3095.5,15061.125,5.38000011444092,2497,2264,746,871.75,9436,785,1713.1,57.65,19.516,-91.5
IRIS_313-11042,9.8575,78.07472,India,IRGC_28618,no_group,136,4894,592,1577,Avg_8,2957.375,2980.5,3041.16666666667,3093,14741.75,5.88000011444092,2180,2271.5,426,844,8878,774,1807,55.89,19.575,-84.3
IRIS_313-11071,18.59222,102.17278,Laos,IRGC_29450,no_group,332,13132,354,8644,Avg_9,2923.5,2949.5,3000.5,3023.5,11855.25,5,2195,1769.5,4612,903.875,23734,896,1173.2,63.22,16.349,72.2
IRIS_313-11072,18.28028,103.86139,Laos,IRGC_29451,Cambodia,166,21961,273,11908,Avg_9,2923.375,2954.5,3003.66666666667,3027.5,13661.75,5.07999992370605,2257,1826.5,7445,928.25,33110,1065,1228.8,61.93,17.074,134.5
